"frame","x [nm]","y [nm]"
474,9272.03,701.59
474,9067.39,8690.17
474,6862.97,7275.15
474,6883.53,1627.36
474,6071.50,4237.86
474,6348.31,542.19
474,5148.09,5543.03
474,176.30,9953.60
474,9729.42,2054.52
474,8340.23,6550.27
474,5116.65,1511.13
474,1874.26,9438.47
474,8536.93,4467.16
474,1840.04,920.77
474,5337.57,3236.10
474,2888.57,1588.82
474,4147.52,3754.84
474,9715.32,9989.00
474,4281.30,5293.09
475,6876.11,9639.72
475,6476.64,5543.39
475,8821.91,9071.69
475,3577.40,8671.39
475,692.51,3186.69
475,8055.51,5636.54
475,1813.49,4064.39
475,9983.45,7965.30
475,7869.52,6331.36
475,6626.75,7417.17
475,7327.22,3792.51
475,7678.16,2228.62
475,4120.64,9519.40
475,1699.67,9476.44
475,8541.85,54.85
475,1643.21,6785.72
475,233.60,1248.59
475,5902.53,6058.68
475,1337.82,5314.62
475,4979.67,1344.95
475,7503.28,5578.93
475,7980.23,4188.27
475,8828.18,7664.99
475,3278.66,4692.87
475,1952.94,1139.59
475,9786.26,3564.46
475,196.66,6336.66
475,9632.76,4439.72
475,7460.44,5845.20
475,6354.79,1884.01
475,3723.37,2205.50
475,5008.11,6209.86
475,4710.78,3247.43
475,5343.34,9923.26
475,9925.92,2497.65
475,867.49,8735.93
475,3039.52,1411.69
475,611.93,6016.16
475,4758.46,3488.53
475,5456.45,1275.63
475,5657.01,5833.17
475,8848.87,1304.35
475,9438.21,1002.18
475,140.72,8976.55
475,3647.60,5607.09
475,9569.09,554.02
475,154.84,9445.90
475,1574.45,5917.30
475,7228.82,2699.27
475,7671.12,1384.59
475,9721.91,1076.02
475,7021.91,6905.27
475,6241.00,5664.57
475,3502.41,6942.95
475,6180.06,9216.64
475,4366.95,9624.01
475,8174.57,7904.89
475,1117.35,4179.15
475,1149.06,8363.26
475,552.75,4383.08
475,6790.43,8819.14
475,9561.22,7224.78
475,902.01,3758.65
475,1073.20,629.09
475,3038.19,4984.17
475,6486.66,1759.23
475,5403.93,4304.58
475,6244.17,5315.24
475,7599.74,3007.56
475,5622.52,7022.41
475,4270.86,7936.31
475,415.26,3366.91
475,1290.43,3250.22
475,8064.04,684.53
475,9633.02,5054.29
475,278.59,5030.00
475,5944.75,6171.05
475,7966.23,4773.12
475,6857.92,9551.92
475,5730.10,3006.16
475,93.83,8257.58
475,8840.44,2190.08
475,8189.48,6547.92
475,8976.12,1819.01
475,4158.37,7647.44
475,2971.18,4119.76
475,5785.94,353.52
475,3249.50,2686.35
475,3304.54,5445.42
475,5915.49,9366.45
475,3801.71,2661.31
475,786.42,9592.32
475,7982.66,4334.98
475,5301.55,4611.66
475,3723.10,4275.20
475,1402.37,8859.62
475,572.55,6978.84
475,4895.83,201.51
476,1154.61,7701.39
476,7609.47,820.96
476,6279.48,5868.70
476,9636.59,2104.67
476,8972.34,7355.78
476,3507.84,6182.34
476,1966.76,1919.77
476,5963.91,5257.87
476,5918.11,7188.32
476,3049.96,2929.29
476,8349.74,3563.27
476,5547.11,5453.21
476,4138.75,1534.29
476,8111.15,5366.88
476,7103.17,3819.13
476,6934.25,3678.74
476,6658.36,2382.46
476,1608.59,2338.34
476,7404.42,7729.77
476,8631.16,8881.73
476,2982.73,3114.29
476,7508.68,2859.65
476,5305.53,7712.79
476,7162.05,2994.87
476,6471.45,7929.02
476,784.85,7392.98
476,4460.10,1813.73
476,6515.27,2125.14
476,2011.74,9368.81
476,4358.44,7938.89
476,146.50,3773.46
476,1145.90,1369.08
476,3881.75,6281.22
476,9562.46,9349.86
476,7936.63,1412.83
476,8086.53,1061.83
476,4656.78,5779.43
476,6168.92,7113.81
476,6334.28,8547.70
476,4501.45,4000.65
476,9083.14,2017.55
476,509.52,4001.62
476,7232.51,5138.80
476,6332.27,5761.74
476,3213.46,6095.60
476,3150.04,2735.83
476,1368.77,5689.08
476,4061.35,1031.74
476,4521.89,6387.57
476,5125.18,3274.65
476,478.17,3876.02
476,267.10,2222.60
476,4099.93,1020.33
476,510.15,6360.16
476,1140.02,2964.71
476,6884.88,3631.98
476,9756.89,7847.20
476,3811.39,6697.23
476,606.19,3718.92
476,2591.84,3909.01
476,8969.69,1096.24
476,7995.56,6476.72
476,297.18,2935.97
476,7162.46,3032.66
476,3882.19,8149.58
476,8199.35,6293.52
476,8803.76,7033.28
476,8145.30,6674.25
476,1286.27,1473.65
476,6579.12,5284.25
476,4453.09,3880.40
476,3025.54,6040.29
476,4914.41,2192.12
476,4046.54,580.97
476,2637.31,9361.10
476,1759.14,8745.09
476,2586.63,3031.73
476,1214.86,6024.56
476,7581.65,8777.05
476,3349.79,4763.71
476,9421.00,4817.84
476,9777.12,1190.80
476,6793.66,9609.67
476,3289.28,7667.15
476,3788.27,3501.14
476,9188.41,7174.30
476,341.62,1400.35
476,8721.41,676.43
476,7007.81,8760.29
476,7093.00,3384.91
476,7613.53,7784.61
476,5679.59,9144.23
476,6048.46,7108.86
476,3094.23,6717.87
476,2813.37,7077.32
476,2380.97,6989.00
476,9528.34,2588.60
476,8613.40,9337.25
476,5283.75,8473.51
477,1612.02,6068.39
477,3756.49,5125.07
477,2951.17,4141.20
477,5887.23,247.29
477,2377.00,5738.63
477,3166.00,4669.99
477,5013.73,2035.22
477,8762.42,4441.06
477,3489.99,5209.73
477,5721.36,2220.16
477,5415.20,5339.01
477,902.31,6301.16
477,3565.42,5881.21
477,1202.98,1595.34
477,3714.83,5352.69
477,3037.06,2462.38
477,87.49,5081.97
477,6946.81,6083.69
477,1834.26,3092.87
477,1006.21,3484.44
477,4454.14,7681.11
477,5735.73,285.54
477,6576.42,3633.36
477,8948.51,1752.06
477,8378.88,2877.48
477,1549.35,5608.19
477,2990.25,6267.90
477,1798.65,5523.65
477,9857.77,9025.08
477,1931.23,9978.73
477,580.08,9213.22
477,6448.06,5487.04
477,7286.72,1656.12
477,4594.92,900.61
477,9370.59,5044.06
477,5542.85,2018.06
477,3714.02,5695.62
477,4308.09,69.13
477,6449.17,3412.31
477,9713.10,3026.20
477,4321.69,1580.78
477,8373.94,6357.87
477,6991.14,9956.95
477,4543.13,9651.12
477,395.70,3688.25
477,6154.26,3689.74
477,7799.10,6869.21
477,3065.04,8093.88
477,3960.31,5498.56
477,4703.76,5798.17
477,1104.66,8391.08
477,8802.79,7101.83
477,2446.66,9668.24
477,4491.49,7966.36
477,4118.94,2967.78
477,5522.01,1597.50
477,8975.81,2530.74
477,57.35,3149.32
477,69.60,7966.33
477,9425.63,591.70
477,8354.39,6696.15
477,9987.33,3560.71
477,8434.30,541.24
477,5965.81,8372.21
477,3756.79,4914.30
477,2410.84,3309.68
477,99.58,1696.45
477,7921.35,7884.89
477,7694.21,1643.78
477,6324.10,6857.91
477,8098.62,214.48
477,6089.06,408.39
477,3251.99,9890.34
477,1959.46,8106.07
477,1420.12,9162.16
477,6851.69,4001.82
477,3190.22,6820.72
477,9563.45,5604.86
477,9924.45,5621.16
477,1296.23,1377.59
477,2893.91,4187.74
477,4974.13,3677.42
477,6466.13,5576.89
477,3165.77,7681.83
477,1654.44,2871.76
477,7713.29,3575.08
477,6357.86,8551.50
477,7452.02,9693.67
477,6418.86,8632.05
477,5084.11,212.69
477,4527.23,2797.62
477,6133.35,4835.59
477,1144.14,3415.29
477,7452.65,8206.53
477,4147.10,23.28
477,973.95,682.15
477,3365.49,44.94
477,2057.97,731.71
477,4257.51,6187.63
478,4187.03,4160.85
478,7351.15,8397.36
478,296.85,3382.95
478,220.88,6062.73
478,8620.78,3024.30
478,1056.05,1263.55
478,6635.38,6076.35
478,6067.19,1325.24
478,8507.31,6000.91
478,5916.38,7857.97
478,3190.73,7277.13
478,2504.68,4698.22
478,1453.19,1891.88
478,303.83,4054.52
478,78.46,8060.81
478,196.45,5404.63
478,744.21,9003.82
478,2722.78,5575.26
478,6749.37,2090.69
478,3259.92,3400.09
478,7961.64,530.45
478,5828.92,5864.04
478,5123.56,2774.66
478,2944.43,1386.81
478,2437.47,1247.73
478,7738.64,2036.83
478,267.83,8743.27
478,3711.69,647.83
478,3281.95,1106.51
478,8757.04,62.01
478,477.67,7832.87
478,4599.46,2822.28
478,5875.78,8581.65
478,5370.96,3855.23
478,4147.43,1584.27
478,3734.61,6571.01
478,8668.89,3707.42
478,7229.50,3944.99
478,8503.41,8132.43
478,7144.76,9800.28
478,8706.30,9191.57
478,6710.47,2656.06
478,6304.73,7890.54
478,4090.46,6416.93
478,4292.15,4703.88
478,6492.23,4278.05
478,3007.74,1999.90
478,2971.75,2170.27
478,8496.32,7345.82
478,1972.33,8749.87
478,645.20,1765.60
478,1197.77,6598.25
478,6485.91,4153.55
478,7218.64,540.15
478,4016.21,8312.41
478,3716.46,5307.86
478,4218.30,7447.68
478,5343.67,3268.44
478,2392.29,5704.43
478,1230.92,7077.46
478,6274.28,1890.85
478,842.78,8815.65
478,2181.81,5904.37
478,9700.60,834.70
478,4479.04,4988.16
478,8042.09,1565.80
478,2857.93,2478.10
478,2620.88,9672.32
478,1018.22,6913.41
478,6818.99,6181.11
478,643.21,9698.39
478,7592.79,5101.02
478,9340.89,9634.35
478,649.53,1967.85
478,3549.52,9958.99
478,5460.69,1629.34
478,5882.93,1339.85
478,4961.53,5589.93
478,9145.40,623.49
478,5223.34,8609.19
478,5779.18,412.24
478,4089.19,9845.37
478,1133.71,8757.52
478,7942.13,1626.69
478,6057.41,7800.86
478,4787.35,4033.91
478,67.49,227.15
478,2834.08,3312.89
478,4309.36,3665.35
478,5321.09,7166.85
478,1047.12,9338.46
478,1780.66,4116.67
478,2766.52,2168.00
478,351.10,3819.16
478,2838.61,9060.49
478,9067.31,5434.34
478,6419.32,8905.68
478,5214.38,2713.92
478,6265.49,1999.90
479,2507.21,7160.51
479,1007.16,1898.67
479,3705.74,9651.42
479,8650.67,6770.64
479,2045.66,5681.70
479,3743.03,8296.93
479,9856.91,2240.07
479,5649.82,7379.66
479,6052.56,6148.48
479,9372.38,7602.22
479,9002.67,3014.33
479,586.70,9480.77
479,6962.24,1801.08
479,85.19,8451.19
479,2183.88,9021.62
479,5002.12,8419.35
479,4508.19,3562.66
479,9785.56,9755.99
479,1120.80,3068.46
479,2785.10,4339.95
479,1326.39,7196.66
479,8340.29,3575.59
479,3173.20,7689.35
479,9953.44,1642.55
479,4202.86,1034.00
479,915.26,3306.19
479,2042.50,4236.13
479,4478.00,3656.06
479,8936.87,9460.22
479,8179.97,5656.81
479,9275.75,1412.79
479,3582.65,947.04
479,3730.72,496.44
479,8818.28,6172.31
479,1099.07,5854.08
479,6303.98,2588.80
479,4886.81,9915.80
479,2454.13,4886.92
479,5143.44,6850.99
479,1555.34,748.17
479,909.21,9324.32
479,7690.22,4648.72
479,2602.60,5000.45
479,1324.54,2066.43
479,9831.58,6918.05
479,7146.26,3865.09
479,9863.43,1256.37
479,2792.89,7189.31
479,3696.32,597.78
479,1710.60,5111.70
479,146.50,483.91
479,3831.71,3743.31
479,1175.71,1777.35
479,9246.50,2618.89
479,4924.43,7584.27
479,8058.07,5921.22
479,7739.97,3763.56
479,5155.14,6002.65
479,3548.50,5182.46
479,5521.01,1704.23
479,4348.34,2093.55
479,7572.04,7268.63
479,5073.06,1179.48
479,2386.65,2608.41
479,2539.51,6568.06
479,4298.91,5503.60
479,932.97,2235.09
479,3097.83,7978.58
479,1769.57,7929.07
479,1210.29,9651.96
479,5314.26,9664.12
479,1591.82,4261.73
479,1435.40,4879.45
479,758.47,9602.95
479,2512.56,7669.52
479,8888.17,2639.42
479,7476.89,9005.94
479,7105.57,7656.68
479,7230.71,2226.63
479,3024.79,8011.21
479,6814.74,6651.96
479,2203.95,850.00
479,5067.76,5936.53
479,5067.61,9288.24
479,3177.10,2785.71
479,4457.52,2153.92
479,4622.31,9633.61
479,5122.70,4065.07
479,4600.45,4872.57
479,8055.06,8797.00
479,6417.20,2387.57
479,1341.70,8057.46
479,6436.64,2507.04
479,8004.01,5848.72
479,5728.11,2909.88
479,3212.55,4179.48
479,1693.17,4181.52
479,5115.11,7675.62
479,4925.62,1673.09
479,6405.61,7600.56
480,3767.58,6918.90
480,5134.77,6963.48
480,9495.78,8357.99
480,6515.79,1498.17
480,2475.28,1516.09
480,8295.96,5516.99
480,246.83,6310.75
480,5593.32,2183.75
480,470.60,4900.42
480,7597.44,5168.87
480,3184.98,3824.33
480,7413.92,1672.40
480,6102.56,9120.25
480,7277.96,372.10
480,7921.39,3075.78
480,8820.11,7404.04
480,2041.41,9868.98
480,7004.88,9703.80
480,3389.83,6152.56
480,677.42,8087.24
480,2143.50,2491.55
480,2136.43,7377.79
480,8571.41,2407.24
480,3940.09,3417.87
480,1662.85,6454.38
480,33.19,2398.28
480,4101.71,7129.72
480,7894.32,2231.56
480,2956.82,9179.35
480,1202.48,1261.35
480,2422.91,3578.89
480,9118.18,4039.16
480,1399.74,3248.58
480,9431.63,5295.88
480,8508.43,7794.42
480,4445.63,5000.56
480,1854.10,3422.77
480,641.94,8064.34
480,260.07,7110.69
480,2832.58,6878.84
480,5011.38,3937.39
480,7563.51,6646.40
480,7661.19,8931.37
480,9724.86,8254.38
480,5638.46,3263.28
480,1882.79,9052.50
480,7745.79,1863.05
480,8763.58,6152.24
480,5242.17,2585.48
480,1529.45,4976.31
480,5624.28,3681.95
480,6227.98,2915.27
480,6403.80,7091.82
480,1405.41,8750.78
480,8622.93,7990.64
480,3251.54,6908.57
480,7548.91,5422.19
480,7944.17,8394.17
480,8539.75,7173.80
480,6565.65,6379.13
480,7847.92,5133.20
480,9802.64,5942.75
480,3255.96,5035.04
480,5167.62,7067.57
480,7902.70,8939.05
480,508.02,6322.90
480,627.69,8268.24
480,7148.28,4410.99
480,5378.27,1955.45
480,5155.02,8922.97
480,6153.89,5346.35
480,6806.00,9098.19
480,8827.56,5826.70
480,5684.04,969.57
480,6280.98,1626.21
480,125.72,4027.55
480,2804.26,6514.96
480,9613.04,7178.77
480,3743.92,2855.17
480,7089.66,4031.00
480,4990.43,1293.67
480,3790.36,189.62
480,9877.93,3009.47
480,5255.51,5588.51
480,7859.14,766.11
480,9987.20,4562.82
480,5294.18,3349.01
480,7885.65,9106.23
480,9764.89,5586.63
480,1308.63,4432.06
480,6124.06,5933.59
480,2523.29,8132.89
480,1145.65,2553.63
480,4426.18,9158.12
480,792.19,1586.16
480,2818.85,8987.22
480,6346.64,8791.51
480,6147.52,9914.12
481,7163.72,5918.63
481,6943.09,3535.31
481,5252.24,6425.45
481,7310.00,8766.95
481,8827.58,6676.90
481,8838.09,6845.53
481,2026.66,2767.35
481,2802.94,6140.46
481,5796.83,7441.37
481,3653.55,9655.25
481,9440.31,1752.17
481,322.28,4305.86
481,9074.10,3621.54
481,1453.62,3135.18
481,3515.52,1306.02
481,3507.15,5886.14
481,7038.98,4641.13
481,9326.61,2133.54
481,7597.59,7953.59
481,3163.54,1419.81
481,9012.78,4624.81
481,2050.78,4986.44
481,3717.83,3156.59
481,2921.73,5721.16
481,7073.70,2896.32
481,4794.64,4304.50
481,7488.15,7752.07
481,2867.26,4093.19
481,5725.97,2083.16
481,1524.19,1000.69
481,8900.04,6860.90
481,1038.65,9350.52
481,8358.50,1260.60
481,6422.27,2014.65
481,9153.26,3947.28
481,6967.82,5379.16
481,410.92,4678.65
481,7757.28,2750.54
481,5822.12,9135.69
481,3109.10,2669.24
481,5886.41,9702.81
481,4351.48,7438.13
481,4768.37,1715.83
481,3172.85,5543.84
481,503.15,5218.54
481,6434.42,4869.17
481,2829.45,3322.36
481,1221.66,2108.56
481,2417.87,5260.03
481,228.22,9996.68
481,7305.26,3781.44
481,7672.20,962.40
481,5257.90,2801.98
481,7391.30,6455.97
481,689.89,7234.11
481,9400.89,902.13
481,3215.46,2569.62
481,746.65,5939.09
481,9726.34,3865.48
481,2446.02,9662.62
481,8525.42,334.65
481,7174.35,9252.42
481,1996.33,7344.07
481,3864.95,7377.26
481,3125.25,997.87
481,2295.36,4741.94
481,5705.70,2093.40
481,9614.70,3675.12
481,1254.39,5992.44
481,7378.70,900.20
481,1571.95,1019.17
481,2699.81,7813.51
481,9856.84,4092.06
481,1617.02,1757.07
481,1505.00,253.39
481,1964.44,4065.51
481,2357.35,4466.66
481,6754.96,9320.87
481,374.36,1965.09
481,5939.30,7476.60
481,6304.77,9668.55
481,9294.00,217.67
481,9336.21,861.22
481,6873.48,6050.68
481,9681.15,3476.76
481,9832.03,7466.89
481,1762.08,4373.79
481,1916.03,2954.29
481,26.67,7646.62
481,632.35,8868.81
481,6322.86,2219.41
481,2160.72,3545.66
481,4583.44,7041.81
481,3712.75,7024.54
481,1654.50,8407.88
481,8006.52,3575.52
481,1369.29,3429.47
481,150.17,2247.33
481,7442.57,5774.79
482,9349.27,8382.13
482,290.29,4419.90
482,9336.77,7778.45
482,9727.43,6508.53
482,7766.92,8047.79
482,3271.22,8569.68
482,9825.25,8021.80
482,5682.93,6658.49
482,6453.38,9339.89
482,7740.49,716.17
482,7148.02,9624.27
482,2498.39,133.19
482,3459.47,4965.61
482,5129.67,6787.26
482,6767.39,1666.83
482,2027.46,8276.64
482,125.01,4145.64
482,4352.79,9418.70
482,9927.83,8549.82
482,382.69,1472.98
482,988.32,6334.12
482,6175.55,5657.21
482,1458.71,2899.19
482,9298.70,8553.14
482,5786.09,9239.23
482,755.12,2986.58
482,440.88,6247.64
482,769.87,534.98
482,1503.17,4164.19
482,4028.69,8282.41
482,6703.07,5429.67
482,1476.97,5230.35
482,8633.63,770.81
482,6862.86,4547.36
482,3518.27,2202.32
482,4850.72,5977.59
482,1513.41,5281.60
482,9143.89,4723.29
482,4225.90,5265.48
482,5151.24,2511.05
482,3418.88,2249.04
482,1477.33,8317.45
482,4461.35,5222.08
482,8259.58,7134.74
482,8992.49,3950.16
482,6410.75,5983.33
482,4017.55,1975.95
482,4673.49,6064.78
482,7806.36,7838.25
482,615.81,9224.46
482,6738.27,9017.45
482,3375.24,1112.49
482,3423.67,3567.66
482,5540.95,9304.54
482,7921.75,4255.47
482,4841.18,8675.75
482,7841.41,3329.47
482,8431.31,131.91
482,6008.38,1868.42
482,6389.72,2333.21
482,3874.00,3711.19
482,1522.54,9671.15
482,1984.20,2615.11
482,8671.78,6287.67
482,1012.17,2672.17
482,635.66,8557.26
482,763.75,9551.65
482,6366.55,3055.47
482,2022.95,8841.71
482,2328.69,5172.19
482,2446.15,1331.96
482,2745.62,8370.83
482,1780.06,3625.96
482,9319.09,8972.50
482,1052.26,8235.67
482,8822.98,3549.90
482,7178.92,6907.47
482,7534.54,7228.96
482,4349.53,6478.00
482,939.86,245.18
482,8148.21,8753.79
482,7050.37,6134.72
482,1530.80,3063.85
482,1830.45,383.40
482,6699.42,5476.91
482,5838.43,5533.15
482,4227.96,8549.11
482,340.87,6422.35
482,9363.73,3247.27
482,4701.17,7390.04
482,5091.28,2057.43
482,1726.08,7483.71
482,1247.94,8308.76
482,7637.93,9830.11
482,9012.17,7948.65
482,1013.62,6943.84
482,1628.24,4465.87
482,6377.64,1480.79
482,850.83,3745.13
483,4443.30,4672.06
483,3127.51,3644.25
483,3643.65,4543.98
483,3316.12,6939.03
483,5512.24,3808.35
483,2212.35,1606.85
483,7280.66,888.13
483,4564.88,8307.86
483,4226.09,5362.37
483,2240.27,2907.27
483,1721.31,633.63
483,2062.43,6038.15
483,8087.21,7832.82
483,2146.11,1468.80
483,4563.83,1149.31
483,912.31,3649.00
483,7058.54,2712.07
483,6397.08,665.00
483,9547.89,2159.18
483,3463.46,1761.91
483,7916.47,1276.69
483,6455.52,9751.37
483,2515.08,4998.76
483,6789.71,101.10
483,8106.40,8783.93
483,6727.75,4065.32
483,855.54,9384.69
483,4824.71,3362.16
483,2832.65,9386.53
483,2597.24,4980.38
483,614.91,8892.53
483,4567.55,7277.40
483,7191.23,3168.79
483,7526.35,7684.73
483,1123.86,9014.68
483,7937.69,7325.88
483,8058.51,3035.94
483,6008.09,9848.68
483,6835.39,4249.41
483,745.95,9886.43
483,7879.38,7389.67
483,9874.64,6087.46
483,360.57,1241.73
483,8261.31,9336.65
483,4577.59,9603.40
483,8547.34,5563.54
483,565.88,7934.56
483,9972.37,8415.73
483,2046.87,3399.65
483,5998.46,7971.01
483,7007.40,9107.41
483,7950.17,8022.17
483,815.34,956.05
483,6099.23,4709.95
483,2379.39,8063.31
483,8908.69,6377.12
483,6608.52,8068.19
483,703.50,1821.10
483,1925.72,8697.82
483,3269.56,6273.88
483,9393.68,5973.88
483,4352.67,196.31
483,4724.65,3297.12
483,6066.48,6689.65
483,8777.92,1616.80
483,7726.51,6823.18
483,3450.59,8086.33
483,4301.94,178.66
483,6929.09,5128.23
483,2295.80,2758.95
483,5599.81,1523.50
483,7670.41,8201.45
483,8537.10,4185.97
483,8948.86,1466.20
483,8762.52,6636.61
483,607.34,8989.51
483,416.52,3813.06
483,8621.73,2017.29
483,2787.70,7856.15
483,7950.40,9480.52
483,5840.05,9581.85
483,76.14,3632.47
483,5557.08,4441.18
483,5509.68,1508.44
483,4387.71,5468.72
483,6266.50,6113.26
483,7681.44,8695.11
483,6918.57,5008.19
483,9471.58,150.21
483,3152.89,8963.58
483,4805.79,4412.63
483,1142.07,4180.52
483,3958.40,5953.21
483,707.06,5780.67
483,9345.28,4129.17
483,5953.50,7188.96
483,1533.71,3361.83
483,285.86,8012.10
483,3188.75,2456.67
484,9559.85,9198.71
484,4316.61,6393.21
484,8871.41,4943.65
484,9991.56,3495.99
484,7058.63,2372.94
484,8930.60,6771.14
484,1749.00,1028.25
484,7276.53,2256.25
484,9676.78,7601.40
484,6310.14,5160.44
484,7554.20,1129.22
484,7417.35,5824.67
484,1290.85,6714.62
484,4063.52,7060.00
484,2959.59,2802.81
484,7160.83,3331.26
484,9669.72,8623.71
484,3807.58,1450.70
484,5479.19,4579.98
484,9830.83,9016.63
484,2177.42,7647.93
484,2012.64,6251.13
484,3457.15,5581.49
484,2726.70,1435.60
484,5391.41,5356.66
484,5222.58,3183.44
484,8876.98,3235.70
484,6414.58,5073.43
484,5934.19,7746.52
484,2453.86,6434.61
484,8178.42,4355.98
484,8558.38,6061.06
484,571.99,4605.76
484,3448.82,3227.26
484,5679.54,7678.44
484,3816.24,1453.83
484,3804.50,1093.67
484,3622.63,7269.79
484,7953.82,835.22
484,8248.41,3219.51
484,2716.48,8470.72
484,3403.66,3017.31
484,1913.13,855.67
484,6555.90,7265.76
484,8006.84,9544.88
484,3095.49,8550.62
484,1285.99,4605.65
484,3685.38,7393.82
484,5580.88,1975.54
484,5810.27,7811.40
484,8073.78,3222.64
484,9745.22,1119.50
484,6213.40,3507.98
484,3820.36,6368.72
484,8168.92,1146.54
484,2441.55,9747.18
484,8653.01,2473.89
484,7871.66,631.91
484,7001.39,335.74
484,6468.01,5889.81
484,761.06,3478.23
484,5653.74,5756.88
484,4137.11,2815.53
484,4142.00,3467.62
484,3568.62,2765.06
484,3833.39,9003.48
484,8790.01,3726.17
484,3427.08,3899.37
484,2877.43,9997.19
484,3929.03,9643.27
484,2506.73,2896.80
484,6731.62,5365.15
484,6965.92,6745.03
484,8028.73,1892.25
484,3754.08,3517.61
484,9689.55,637.45
484,9530.47,4229.92
484,3310.59,8211.27
484,6618.91,1349.54
484,9700.29,5305.18
484,4654.96,1584.17
484,647.44,8448.70
484,4988.38,915.35
484,6503.47,306.68
484,6450.31,1940.45
484,3553.67,972.40
484,1395.52,4073.46
484,909.53,5341.87
484,7184.72,1088.02
484,3387.12,4109.89
484,9702.10,6143.68
484,4928.88,1340.66
484,5081.03,6007.94
484,1085.44,1230.81
484,2619.28,8369.25
484,4664.71,8654.99
484,4612.45,6184.19
484,5916.76,4626.29
484,6744.15,3076.56
484,2842.01,3970.31
485,4128.59,9858.98
485,6821.92,8122.49
485,8214.03,9473.49
485,123.36,1751.37
485,6033.43,2777.10
485,7750.50,2480.74
485,9332.41,3100.57
485,6197.66,7729.62
485,3592.98,5309.73
485,9482.34,7686.95
485,1226.31,4466.62
485,9550.65,2024.48
485,1988.76,885.21
485,1098.46,5762.79
485,8098.46,3217.66
485,8602.42,472.71
485,3985.14,9922.70
485,7958.29,3206.45
485,803.66,8507.19
485,8885.63,9650.70
485,1660.83,1617.43
485,1096.30,4068.31
485,8680.81,6822.58
485,4293.51,3295.65
485,1927.80,4375.37
485,727.83,8180.88
485,8898.36,8377.47
485,8919.51,3464.22
485,2802.74,4846.53
485,5202.21,6402.65
485,47.72,9277.23
485,1693.13,8807.12
485,439.68,5231.73
485,2290.68,5390.66
485,5859.31,6366.63
485,276.31,3140.85
485,3478.95,3807.13
485,2015.25,9588.50
485,397.45,3673.53
485,8061.22,5480.41
485,8538.45,4038.35
485,1465.43,5606.50
485,597.45,1860.57
485,1389.00,4619.37
485,8150.56,4305.61
485,4035.16,6646.96
485,319.86,9676.54
485,8389.03,4067.35
485,8759.85,3935.97
485,3052.06,1897.86
485,187.95,5309.21
485,5494.42,5805.03
485,5399.32,7094.21
485,1827.66,6606.64
485,5407.94,4674.36
485,3706.14,551.55
485,7896.02,7279.84
485,8429.28,2327.06
485,8288.22,8679.19
485,36.33,6924.43
485,766.36,8204.06
485,218.07,2589.26
485,436.33,5191.08
485,3092.89,7679.66
485,2412.27,459.22
485,5506.45,3483.81
485,2722.08,2586.83
485,963.27,6832.82
485,7819.01,9055.23
485,8779.32,4638.31
485,6572.35,3058.92
485,7261.56,3717.95
485,1623.84,9584.00
485,200.00,1512.86
485,1494.30,3850.12
485,2883.00,4384.84
485,2185.62,4017.50
485,343.31,9060.30
485,7659.16,4453.74
485,2282.19,5012.17
485,9668.49,2151.90
485,8938.27,6029.29
485,4751.67,3359.29
485,5596.54,3901.59
485,9807.09,1036.43
485,9235.23,7450.28
485,1000.38,3898.35
485,537.52,1726.87
485,8613.44,6258.00
485,7282.44,5445.82
485,6858.11,446.81
485,3268.88,6.77
485,4795.28,2770.20
485,4801.73,4466.41
485,5287.01,110.68
485,9018.87,1618.03
485,869.89,1235.22
485,4776.18,1859.46
485,4733.61,8514.82
486,3356.70,3444.96
486,666.19,9534.40
486,8027.24,7955.05
486,7718.19,3853.90
486,8371.36,966.20
486,5380.78,5691.19
486,3838.09,7026.43
486,7243.46,7274.39
486,7691.63,1546.59
486,2900.94,4646.98
486,1654.18,9431.03
486,616.93,6950.04
486,226.29,3004.21
486,4080.50,21.21
486,4207.10,5104.19
486,6994.10,8162.91
486,621.52,1063.17
486,764.62,8698.42
486,2453.69,6154.86
486,5396.17,7633.69
486,1511.67,1234.31
486,572.88,3630.74
486,1712.31,4132.12
486,1177.48,7919.50
486,7626.76,2150.04
486,2002.18,8647.43
486,2640.79,312.15
486,6604.02,8819.89
486,8977.10,8128.34
486,1781.47,3740.28
486,2438.41,5520.80
486,5904.29,8583.82
486,8808.23,8228.59
486,4017.29,7559.85
486,9650.79,3063.72
486,5408.30,67.58
486,9143.65,6396.18
486,5001.38,3849.57
486,2563.24,6690.99
486,7711.11,8166.45
486,5714.31,6528.98
486,3370.16,4956.37
486,734.18,1669.28
486,2141.51,4813.02
486,8486.53,3755.07
486,7764.89,6260.12
486,8631.55,3206.16
486,4620.48,5367.60
486,6599.45,5171.46
486,1629.51,4630.68
486,5745.38,1180.34
486,9926.84,9190.28
486,992.23,5758.98
486,54.73,1292.02
486,3165.83,5780.24
486,390.86,7579.64
486,5394.69,5614.00
486,8491.34,1509.81
486,193.66,9380.37
486,6681.23,661.39
486,6226.29,4669.76
486,399.12,5017.70
486,4514.96,8720.55
486,1569.32,1902.66
486,1522.51,9763.67
486,5465.84,40.74
486,9307.83,8942.22
486,1532.49,9688.10
486,9168.04,7917.96
486,7997.14,4808.81
486,8523.36,4217.24
486,9267.54,4217.46
486,9265.54,781.96
486,4920.29,3116.81
486,5145.68,417.04
