"frame","x [nm]","y [nm]"
609,3531.10,1185.85
609,9520.68,478.85
609,5746.58,8606.11
609,451.85,8175.63
609,3407.97,3377.88
609,2629.79,1831.35
609,981.09,6303.57
609,6422.44,2303.10
609,7625.82,1009.28
609,9328.33,7263.95
609,9409.35,8926.15
609,8980.59,853.10
609,2837.43,5091.59
609,7866.50,4183.48
609,4942.45,9050.62
609,2423.44,7498.41
609,3818.27,4831.89
609,4459.65,6173.55
609,1650.09,7885.36
609,9341.37,2395.70
609,8460.35,4365.19
609,9386.13,7806.39
609,8570.92,3523.01
609,2838.94,9982.37
609,4977.06,6291.47
609,602.08,2694.40
609,4821.97,6366.72
609,5918.74,4321.25
609,6365.91,4974.71
610,3933.38,8241.58
610,2488.92,8399.89
610,2691.28,6573.17
610,4935.36,5095.58
610,4120.50,8762.30
610,2450.03,541.23
610,3536.38,6553.51
610,7974.18,3328.41
610,6876.48,4906.04
610,226.30,3234.84
610,1320.99,4049.41
610,2793.06,4688.18
610,7660.67,6626.44
610,8365.28,4174.28
610,4257.69,3056.95
610,2431.77,8753.04
610,7269.11,9622.40
610,6415.41,9090.01
610,3779.13,8160.88
610,7863.54,659.09
610,5033.99,6351.99
610,1716.33,111.93
610,9977.12,4983.93
610,8569.28,4738.61
610,5539.52,7237.76
610,4675.56,5910.69
610,8283.42,7638.82
610,3729.65,2178.75
610,2359.85,7305.49
610,9609.47,3625.83
610,8626.47,316.61
610,7561.73,1290.48
610,2631.75,8375.81
610,6650.45,2994.69
610,4668.68,4160.08
610,5660.51,7826.45
610,6789.00,5670.25
610,6416.27,9644.31
610,4232.32,4746.51
610,9273.18,8284.95
610,3428.67,2986.31
610,6834.89,6471.32
610,9819.05,6025.84
610,6291.22,8024.90
610,6193.85,7289.22
610,3925.38,3545.08
610,5111.12,4089.04
610,7933.62,427.74
610,6710.00,2088.30
610,3179.02,2049.08
610,7243.94,1961.47
610,3349.29,5721.56
610,9328.62,4963.40
610,2633.61,3225.34
610,2914.92,5056.66
610,8006.52,3441.81
610,1516.80,3257.45
610,8489.05,6199.42
610,6100.57,9660.44
610,7068.85,9293.23
610,8911.86,3567.33
610,9314.46,1322.04
610,8418.61,8608.37
610,5529.67,6905.00
610,7810.07,887.74
610,1013.22,1895.40
610,8540.01,2920.42
610,5020.98,599.23
610,7965.24,3723.61
610,5778.36,5010.55
610,1996.31,5653.68
610,6457.37,4630.63
610,9522.78,3656.59
610,559.37,6634.26
610,1325.99,978.21
610,8356.68,1116.12
610,6703.62,6803.27
610,9651.70,3150.59
610,8138.73,8913.37
610,2403.93,2924.11
610,5475.04,6930.10
610,2762.24,4570.85
610,6835.29,7356.64
610,4865.41,4255.94
610,8297.94,5355.66
610,8910.90,3446.88
610,590.23,6506.97
610,4485.19,3856.70
610,4778.52,3582.38
610,8592.75,4625.37
610,2144.16,932.37
610,2815.56,345.37
610,2386.46,6732.60
610,3673.44,8048.58
610,2545.32,6903.70
610,334.45,4275.43
610,3881.80,1110.26
610,9388.48,9317.64
610,3896.60,4723.72
610,8950.21,3212.74
611,4646.74,7364.14
611,3890.68,7632.93
611,8159.36,9311.48
611,4082.98,2926.12
611,8233.05,7960.97
611,8260.72,3724.66
611,5406.62,1013.12
611,9924.95,2905.19
611,2905.11,5359.73
611,8601.43,953.70
611,8769.57,3464.42
611,5724.48,9036.40
611,2623.90,302.35
611,3915.90,5083.63
611,2519.30,1823.71
611,8229.27,6057.10
611,9825.10,2681.99
611,5071.76,297.35
611,4973.95,7846.24
611,776.78,5180.13
611,9223.18,295.14
611,1699.86,5813.73
611,4641.02,571.55
611,3076.66,8375.11
611,539.58,9961.66
611,2844.51,3000.77
611,755.25,3.35
611,2689.88,7147.53
611,1229.38,3557.47
611,5458.01,1080.85
611,5048.54,8187.64
611,1747.46,77.85
611,2187.09,8374.38
611,4965.03,4554.37
611,8714.94,7270.53
611,9472.83,6336.36
611,1137.73,1402.36
611,981.47,2227.72
611,1157.38,7459.94
611,3384.01,4814.55
611,3891.13,3764.58
611,9044.89,422.67
611,3274.20,8639.85
611,6835.51,1890.70
611,1847.92,929.01
611,7377.70,182.57
611,8797.89,9161.42
611,7127.78,6583.06
611,2676.11,8664.74
611,4897.25,8464.12
611,2622.91,1442.70
611,8951.92,5513.49
611,1469.28,5039.49
611,9390.64,1296.48
611,9075.55,8332.71
611,5371.30,5224.49
611,3553.99,451.30
611,5390.77,1500.59
611,3097.15,6442.72
611,82.11,1521.30
611,4648.68,6522.68
611,2507.46,7038.56
611,2553.08,4136.50
611,3846.69,2593.95
611,9960.13,775.36
611,1390.63,4197.19
611,905.71,1136.32
611,2524.31,9662.86
611,7763.24,926.53
611,8532.24,1213.68
611,8735.18,7860.08
611,7154.75,2393.59
611,3509.73,8639.34
611,3926.49,8776.16
611,8094.48,5407.95
611,3202.64,1946.24
611,6301.32,78.45
611,1807.82,9301.37
611,489.82,1364.04
611,5076.51,8509.92
611,3296.99,5684.61
611,3654.96,9091.19
611,7942.18,8485.30
611,9192.28,868.71
611,4016.88,5476.43
611,6589.52,9426.02
611,2856.28,7150.03
611,5762.46,6303.79
611,7963.70,8484.19
611,2666.50,2202.05
611,1255.81,4519.31
611,545.12,6172.87
611,9495.13,1784.66
611,3825.72,6326.20
611,6304.03,4982.40
611,7908.96,876.56
611,6149.79,7968.45
611,3319.99,4532.41
611,2421.91,5858.32
611,7490.51,4502.83
612,3069.33,6205.61
612,3518.21,4794.94
612,8676.06,344.96
612,3678.34,4880.21
612,9139.88,6957.18
612,7083.96,6448.15
612,4584.14,4977.26
612,6528.38,375.91
612,100.05,7503.30
612,7841.88,6819.80
612,7766.56,1569.05
612,4270.98,7044.45
612,1316.88,1584.29
612,9382.67,367.25
612,430.07,2652.33
612,2129.41,5859.53
612,2862.33,558.14
612,8941.49,8879.50
612,760.39,7386.10
612,4442.49,2547.51
612,1646.07,9179.43
612,7644.58,3553.02
612,9347.87,1961.90
612,6736.53,9920.92
612,3025.91,5326.79
612,5423.78,8895.20
612,5611.41,8844.98
612,566.88,3671.75
612,7116.96,1958.47
612,2361.57,6396.06
612,7408.85,2615.36
612,592.57,2568.18
612,5431.24,2941.43
612,457.23,3071.08
612,7026.88,6824.21
612,5380.40,6666.41
612,254.83,6282.15
612,3727.84,7047.70
612,5642.51,3039.75
612,6716.81,6338.69
612,6517.01,4615.88
612,5290.10,5124.70
612,52.60,4342.78
612,7723.41,4100.09
612,5882.60,216.45
612,431.25,7480.44
612,7975.34,1497.95
612,1847.63,9095.99
612,9151.54,3627.77
612,6571.53,7815.55
612,9217.59,9699.21
612,1843.43,2852.78
612,74.76,4285.40
612,9379.69,1321.57
612,6158.73,198.92
612,221.69,1239.36
612,9938.29,7917.50
612,1115.04,9773.28
612,5471.09,6547.31
612,8665.28,2072.76
612,7600.33,8644.08
612,1985.50,9396.96
612,6856.70,1464.50
612,7166.47,8980.02
612,1021.72,4430.05
612,3908.33,8111.27
612,9921.96,8960.91
612,421.53,5429.00
612,8168.70,8615.21
612,1531.43,5564.50
612,6853.57,8569.48
612,6208.19,7214.86
612,4152.94,9542.65
612,3465.66,6639.48
612,619.31,2475.27
612,5126.81,2247.43
612,202.51,3831.02
612,1384.89,9363.80
612,4234.92,9114.61
612,4082.64,4877.86
612,3020.23,6639.11
612,9384.65,7310.76
612,9961.44,9521.54
612,760.70,6411.32
612,4898.34,2531.52
612,9262.43,5471.41
612,952.70,1427.28
612,3651.20,6727.98
612,7543.81,1246.59
612,5197.69,7453.32
612,8282.45,6246.26
612,5565.47,1217.52
612,9502.91,4234.08
612,5517.92,7691.53
612,6091.24,312.36
612,9907.36,3216.04
612,247.44,1249.36
612,2410.68,6377.01
612,2828.09,1794.09
612,8161.36,2291.55
613,1460.46,3523.99
613,6149.37,1973.81
613,714.35,768.37
613,1003.94,3604.50
613,5098.52,5594.72
613,14.29,6421.25
613,1550.62,339.44
613,5095.77,9881.34
613,7964.55,2899.53
613,7063.89,9679.48
613,6350.42,2028.35
613,2656.74,5403.29
613,9715.69,1201.16
613,1194.90,2868.65
613,9912.71,9637.32
613,2831.10,5386.73
613,2816.49,6938.05
613,2123.50,7395.53
613,3063.31,9127.31
613,9090.34,7077.95
613,8378.59,3267.42
613,1168.02,5975.62
613,416.90,7974.81
613,2936.96,204.46
613,9173.64,3346.56
613,5401.18,4440.33
613,9428.38,4529.84
613,8854.35,7765.71
613,6076.36,1251.55
613,1373.25,571.34
613,7450.70,4236.44
613,1924.47,6745.56
613,9779.93,5301.53
613,3839.51,3963.30
613,12.39,7806.05
613,17.06,614.08
613,2044.67,2145.82
613,5790.29,1682.38
613,27.50,6871.12
613,9609.75,3728.31
613,9984.44,906.22
613,4760.03,2002.57
613,5974.33,7606.59
613,5235.00,691.32
613,7203.59,8443.09
613,4219.34,8685.57
613,6407.84,9977.96
613,1103.69,216.81
613,1672.52,7354.95
613,7065.24,3260.14
613,8076.88,4021.79
613,3755.35,9858.63
613,4219.21,5451.14
613,4994.05,5281.72
613,2040.31,8074.73
613,9798.69,7231.24
613,7716.80,2841.12
613,9448.42,2802.98
613,3394.77,3534.25
613,7963.35,5182.41
613,2948.49,1748.03
613,2131.31,5171.77
613,6482.02,2396.14
613,6510.28,4588.67
613,7016.52,1287.60
613,7211.63,8927.48
613,1169.22,3225.90
613,7209.04,7159.77
613,808.86,9312.24
613,204.16,5664.70
613,2107.23,4162.62
613,4072.03,151.53
613,3686.32,2799.50
613,7607.14,2833.69
613,8495.93,7778.50
613,2244.74,1677.64
613,4051.49,7786.71
613,7067.83,3732.78
613,7686.42,570.62
613,8232.88,6666.90
613,5043.58,1363.86
613,7100.05,509.46
613,3587.39,4887.49
613,9696.63,7803.25
613,7001.79,5268.74
613,8818.18,4975.41
613,630.00,5122.20
613,6312.71,3082.77
613,2792.50,1027.27
613,5606.82,3240.09
613,9972.12,6987.69
613,9253.60,9223.60
613,6.33,9787.01
613,5273.22,7480.87
613,318.70,24.54
613,7488.54,5847.81
613,4423.10,5402.28
613,7034.87,9284.84
613,8670.13,3494.82
613,4485.03,4100.56
614,7487.61,4261.18
614,8541.40,8557.43
614,1718.82,3081.39
614,9761.29,4858.43
614,5546.55,4944.21
614,2940.45,6966.56
614,7906.59,2007.18
614,118.58,5093.27
614,4618.68,9238.11
614,8570.34,6160.77
614,6425.65,1096.40
614,77.35,4711.35
614,7719.70,4110.67
614,4986.35,22.15
614,647.34,1303.65
614,1423.33,1689.85
614,8572.09,1182.24
614,2521.55,879.49
614,2766.26,3680.15
614,3880.52,9130.70
614,8603.85,1042.67
614,3293.65,4492.09
614,1990.30,3326.11
614,2342.38,3153.52
614,2093.51,5618.20
614,6582.97,594.38
614,6039.69,8464.53
614,7134.47,7030.85
614,7605.56,7455.95
614,8952.86,3718.14
614,4477.34,8290.00
614,3728.52,7431.81
614,4726.79,2274.91
614,4856.31,7788.41
614,6623.06,3002.17
614,9016.18,8646.66
614,9791.13,9832.05
614,1946.31,2923.00
614,1143.54,1992.22
614,352.84,4766.83
614,7139.00,8274.32
614,2442.81,4912.53
614,7950.90,6310.02
614,884.74,8909.40
614,3246.18,6096.10
614,4801.06,72.66
614,2787.20,3045.88
614,4488.60,3711.70
614,4911.62,4927.11
614,7378.11,6591.24
614,4402.89,4570.44
614,6326.48,5984.05
614,1514.92,5498.84
614,2278.48,5142.26
614,411.77,926.44
614,217.81,1031.21
614,6049.44,6502.31
614,8512.23,492.71
614,4813.85,8852.96
614,4985.89,3829.00
614,3099.27,2121.83
614,2887.70,9786.97
614,6182.51,6601.85
614,7365.68,7683.03
614,2286.33,4708.34
614,645.83,4617.35
614,1165.65,3150.45
614,4047.84,3420.10
614,3867.40,3959.15
614,2671.17,2346.66
614,1332.87,4234.49
614,4477.27,2687.92
614,9539.88,9722.32
614,9865.27,4179.74
614,2122.58,5686.55
614,1193.68,8904.50
614,3160.53,830.56
614,8293.21,7184.86
614,439.42,6053.95
614,9229.42,9415.39
614,244.56,5512.84
614,5727.71,1412.19
614,1359.91,966.34
614,8232.25,1915.96
614,3052.65,8245.86
614,1328.25,5554.20
614,9176.47,7955.12
614,7268.01,4524.64
614,283.31,910.64
614,8262.62,7747.96
614,4297.80,4092.16
614,3615.51,6138.06
614,863.78,1818.28
614,7616.78,4839.21
614,5923.90,1685.87
614,3607.06,3945.60
614,1067.09,9740.33
614,7787.18,8114.45
614,7954.83,2528.32
614,210.51,4234.31
615,8983.70,7937.24
615,4574.70,9714.78
615,5299.01,8927.85
615,5756.70,7129.52
615,6331.66,708.28
615,7808.84,1941.19
615,5682.94,4714.34
615,8762.18,2337.04
615,8853.63,3589.35
615,3701.02,4468.51
615,4790.78,6929.75
615,7325.65,1124.23
615,9790.26,3007.49
615,8821.96,9877.36
615,5479.43,490.22
615,8815.90,2607.24
615,1125.42,7244.77
615,7196.77,9123.94
615,4932.99,697.99
615,8393.75,7802.49
615,1059.35,1520.79
615,1851.35,3514.52
615,4566.80,3532.16
615,2710.22,5425.05
615,3539.31,4220.76
615,65.27,1398.88
615,5481.67,1998.69
615,3937.60,4998.79
615,3506.86,5260.22
615,1717.51,6002.04
615,1084.50,2917.08
615,7283.50,9203.91
615,9697.53,1896.54
615,4134.55,5448.41
615,4473.89,711.00
615,4782.34,3902.51
615,4134.06,5789.02
615,6700.80,2123.13
615,2648.82,2952.55
615,5323.68,7979.89
615,4458.74,7699.44
615,3167.13,3696.78
615,4379.74,2414.42
615,5101.76,1156.37
615,7516.05,7235.82
615,4318.49,744.69
615,2914.37,2106.82
615,8472.58,6091.73
615,1665.11,4306.47
615,2500.62,5505.68
615,2918.03,9972.10
615,2588.07,7100.58
615,2744.35,5270.69
615,1120.73,5405.90
615,185.73,8384.60
615,3844.91,2567.29
615,5369.74,4824.27
615,5560.60,2104.38
615,6270.25,8905.83
615,4342.53,169.97
615,5815.59,4977.68
615,7010.31,4806.22
615,1198.63,3816.49
615,6745.59,3882.76
615,9889.83,5355.92
615,8425.12,7925.70
615,6868.73,9327.49
615,4792.09,8828.43
615,5299.90,9508.76
615,2103.11,9499.71
615,4338.89,4894.39
615,344.40,580.25
615,1134.91,3950.77
615,9723.92,8265.45
615,7355.74,8394.78
615,1274.53,296.72
615,5908.59,2749.16
615,785.16,1250.49
615,9736.60,3386.68
615,9601.34,7600.93
615,2307.34,7798.18
615,1851.14,5245.12
615,8308.86,5947.43
615,7157.69,5213.57
615,3041.53,7364.56
615,1342.07,1841.02
615,6918.54,2057.57
615,470.60,2647.93
615,6844.55,5723.44
615,7219.33,3251.77
615,5167.44,4151.17
615,6019.84,2528.06
615,1259.43,8640.55
615,1073.16,2034.44
615,1123.70,5989.93
615,3728.62,1832.13
615,8674.10,9300.02
615,1536.09,2676.89
615,1416.92,5705.44
615,768.29,2011.36
616,2902.26,1785.43
616,774.73,7931.08
616,6620.10,2661.19
616,2779.89,8601.10
616,2107.33,5854.96
616,5505.09,1703.61
616,8583.84,9976.26
616,907.92,9656.14
616,7792.02,8947.24
616,8991.77,5926.65
616,322.95,97.62
616,8433.58,6659.37
616,5424.73,3690.07
616,3904.20,9567.88
616,233.06,4066.75
616,8054.83,959.23
616,4932.59,4617.15
616,7114.11,3943.66
616,3761.81,6482.04
616,4401.14,4416.97
616,1766.43,2687.71
616,5072.56,4006.84
616,3624.45,4518.17
616,5408.93,7242.32
616,9079.99,235.94
616,9183.95,4432.69
616,191.31,270.76
616,8469.43,5612.49
616,1982.62,3563.52
616,8342.87,4960.78
616,527.89,3832.31
616,6655.77,1796.99
616,8102.02,119.91
616,870.05,5464.77
616,9038.91,4230.71
616,3987.08,7388.64
616,5217.73,847.24
616,2624.22,162.44
616,7164.57,2950.81
616,9338.91,4646.98
616,6806.22,9663.41
616,3581.90,7497.02
616,173.11,7766.32
616,6441.87,525.78
616,8134.74,9368.99
616,7722.11,3945.28
616,7625.18,7665.37
616,3444.50,1813.46
616,1276.80,2528.75
616,1036.43,1388.47
616,8247.13,9590.17
616,3218.07,6507.98
616,1964.00,8490.51
616,7686.46,8090.59
616,4663.49,2830.40
616,1744.00,8956.14
616,5231.09,8857.38
616,8785.28,974.23
616,3341.58,2141.18
616,5903.96,2150.00
616,9146.48,4031.03
616,6451.80,1183.15
616,8449.80,4648.62
616,1511.97,7199.88
616,9148.63,3436.07
616,69.83,681.12
616,4453.48,1002.97
616,6824.51,9145.08
616,5093.59,8929.40
616,3453.33,2640.42
616,1343.28,9412.29
616,9077.02,3744.38
616,6173.74,7883.90
616,7540.84,4126.93
616,1471.70,3052.32
616,72.94,2939.42
616,1812.92,3190.39
616,6188.05,9404.98
616,3551.28,2047.68
616,3905.11,9943.18
616,830.25,6481.09
616,1099.09,5556.28
616,7740.19,5383.39
616,8987.03,1645.60
616,6116.55,7587.53
616,6378.05,7506.32
616,8067.42,6532.58
616,8080.50,7181.16
616,938.96,9519.02
616,647.43,9545.87
616,4647.04,9080.94
616,5783.76,155.95
616,9958.73,4980.82
616,4269.01,456.80
616,874.28,1032.63
616,2217.66,508.23
616,990.28,1797.35
616,3104.19,2319.57
616,4408.54,966.51
616,1877.15,8198.78
617,614.31,8856.82
617,218.89,230.50
617,752.78,3871.95
617,8301.69,1740.44
617,2003.63,9089.08
617,3427.68,8061.87
617,4353.63,7791.72
617,2444.80,8358.59
617,5058.42,157.73
617,3624.62,2177.47
617,1071.90,2068.51
617,1834.42,1227.17
617,3882.72,7847.20
617,7961.81,7251.51
617,9412.35,4661.35
617,5953.01,1184.42
617,6392.25,2876.12
617,1089.37,6456.58
617,67.82,9231.59
617,6839.99,7814.71
617,3616.13,7385.37
617,1489.01,2932.99
617,4805.24,3552.45
617,691.93,9728.71
617,9645.76,788.57
617,563.73,9207.50
617,1133.96,3416.99
617,4382.50,2540.81
617,3947.99,7740.13
617,2046.97,1353.19
617,6625.87,1022.98
617,2384.75,7700.31
617,5011.18,431.33
617,1649.86,1507.19
617,4939.12,726.82
617,5546.82,7413.45
617,4855.67,2560.20
617,9341.31,43.88
617,4322.98,5256.61
617,4576.87,8174.27
617,1996.56,4251.78
617,4323.84,8368.08
617,8602.91,4631.84
617,2405.71,1891.29
617,4008.37,6494.77
617,2135.47,8071.41
617,6289.49,1552.14
617,7080.45,509.42
617,1464.71,6895.91
617,6694.21,6027.19
617,7593.82,6692.70
617,9474.45,4382.73
617,1508.93,1565.21
617,2402.01,1999.15
617,3034.20,899.02
617,5604.58,4601.47
617,6282.78,8267.92
617,4981.73,3655.56
617,6113.77,3701.28
617,1972.36,9303.90
617,176.50,8023.72
617,6664.60,9381.31
617,8993.55,9932.37
617,4297.56,5492.76
617,9575.72,9677.51
617,5307.79,4531.60
617,6742.34,2864.12
617,6144.50,3846.23
617,1106.05,7241.38
617,4144.70,3007.50
617,2333.75,6459.88
617,8123.58,7283.40
617,6994.08,6046.67
617,6145.33,6588.85
617,7716.63,9359.66
617,6279.50,928.78
617,6706.38,6856.71
617,7192.69,9499.97
617,6648.08,7672.01
617,1015.15,4548.15
617,7424.90,4921.25
617,7900.26,8871.77
617,8858.03,8050.08
617,7787.34,5724.79
617,3655.88,7816.15
617,3582.37,2799.66
617,2727.02,37.65
617,5445.20,9656.88
617,4615.35,8613.10
617,4431.44,1080.91
617,6428.74,8871.24
617,456.17,7697.39
617,6928.93,3333.52
617,6416.91,8687.75
617,6225.14,7651.36
617,4314.88,6156.45
617,7962.25,7788.20
617,7724.85,3290.88
617,9350.21,6477.43
617,8427.87,205.27
618,9275.06,9291.10
618,5964.13,9257.97
618,9419.35,5563.17
618,5133.79,2341.82
618,1662.29,4274.09
618,3438.54,9544.08
618,7930.59,5774.60
618,1056.31,734.68
618,2933.82,2438.74
618,6701.03,1600.78
618,3382.90,8515.19
618,8951.53,1282.20
618,9762.52,651.51
618,2889.24,1965.49
618,7679.27,2129.57
618,1560.80,3905.73
618,2620.07,9114.64
618,8472.07,2643.22
618,4241.20,1429.76
618,5305.88,2313.16
618,3499.24,8656.75
618,7382.81,119.29
618,6040.10,3345.17
618,1887.46,5283.69
618,7960.31,7895.68
618,5536.55,8771.45
618,3756.12,5778.27
618,2515.62,9461.81
618,7410.62,7769.01
618,4018.36,9367.08
618,5848.73,9772.99
618,7838.03,768.86
618,2296.21,4796.46
618,885.55,3533.16
618,7942.37,8559.53
618,6.66,4485.09
618,6353.90,8933.14
618,3792.53,4982.25
618,3899.30,6566.57
618,9615.70,2036.41
618,4819.30,1368.62
618,9264.66,24.17
618,3693.12,3443.79
618,9655.67,1504.77
618,8837.04,8032.92
618,5776.34,6668.31
618,7446.43,8990.50
618,4611.52,1068.54
618,4471.66,5266.10
618,371.94,8042.98
618,6484.94,7723.13
618,473.86,1704.15
618,5891.74,195.44
618,9152.28,5398.60
618,3155.89,878.57
618,5889.66,2367.62
618,2054.95,9604.68
618,7479.13,2454.21
618,6022.53,5245.81
618,3439.22,8597.65
618,5171.84,6489.27
618,6363.96,9820.76
618,8641.49,2371.38
618,9753.61,6383.69
618,9866.85,9130.10
618,8587.31,6553.94
618,9663.37,5442.85
618,9430.84,9799.80
618,6615.66,9934.93
618,1915.21,8718.95
618,1316.98,9947.78
618,8897.58,776.61
618,2829.04,9094.07
618,9537.69,8229.36
618,4911.38,2305.64
618,6386.97,7569.49
618,619.89,5883.50
618,4140.06,3950.71
618,4690.11,9957.38
618,1025.93,1393.89
618,5600.10,7348.68
618,8258.82,5425.55
618,2102.25,3894.63
618,5778.22,7557.81
618,5833.28,2577.00
618,4717.51,8272.32
618,4229.28,1560.85
618,6862.30,7308.66
618,9811.89,5557.52
618,8584.40,720.39
618,3943.25,2784.53
618,8364.89,431.76
618,4718.90,9543.13
618,754.76,5523.76
618,6063.22,1913.77
618,5557.16,3248.67
618,6779.36,5221.11
618,2424.35,2745.12
618,3799.03,3654.04
618,9494.93,3837.80
619,7782.35,9920.86
619,1879.77,2255.07
619,5613.19,2801.93
619,6750.23,8722.00
619,9916.95,1991.52
619,713.95,1188.95
619,9723.85,20.65
619,372.26,9779.47
619,3926.73,9143.82
619,3514.02,1912.51
619,8361.91,7784.74
619,8447.14,7551.51
619,9714.75,184.76
619,102.35,6556.75
619,1834.72,3797.20
619,1121.08,7228.83
619,238.10,5134.32
619,8217.29,36.46
619,8130.34,8337.90
619,2116.68,8640.03
619,2768.74,4941.44
619,6305.92,7489.31
619,9495.64,3044.74
619,7418.42,7556.81
619,2602.85,7454.62
619,1912.37,2235.19
619,9829.01,9157.95
619,2545.18,6306.29
619,9903.72,7238.60
619,5131.08,2838.37
619,6954.00,866.19
619,5433.95,8255.34
619,7840.72,4735.51
619,872.22,2647.41
619,6790.20,7733.87
619,2041.45,471.88
619,3186.18,6172.66
619,7949.58,7673.30
619,679.58,1671.06
619,5293.64,1644.91
619,5425.29,1137.06
619,2731.94,1113.17
619,3961.11,9996.20
619,9144.84,105.70
619,2228.12,2535.78
619,2447.38,3040.12
619,5879.78,7936.03
619,972.46,6406.87
619,9860.49,1962.34
619,2943.47,1296.56
619,3854.53,6647.73
619,1059.51,7290.85
619,451.97,255.58
619,4821.88,9444.94
619,8529.60,3793.92
619,2907.83,1850.18
619,2786.55,5356.68
619,3170.92,5325.69
619,5464.74,4822.14
619,8815.93,6489.81
619,1048.26,1431.31
619,8596.49,1935.11
619,8754.45,8768.04
619,7234.71,3994.84
619,7085.11,5138.05
619,22.66,9189.69
619,2894.02,5673.91
619,5471.89,6210.50
619,6380.73,3637.97
619,8343.70,350.05
619,3743.11,4315.01
619,5245.91,4351.61
619,1788.13,9318.79
619,7178.98,6873.33
619,1376.70,9395.50
619,5560.79,1877.30
619,1650.66,4103.24
619,4975.61,890.40
619,8525.75,7302.57
619,7026.81,1460.28
619,4574.25,8490.33
619,8182.45,6107.77
619,9503.76,9396.02
619,8745.23,9111.88
619,1005.04,8179.86
619,5129.26,9691.79
619,3617.12,1112.85
619,3101.95,2145.00
619,7547.70,6724.27
619,834.68,1916.68
619,4606.19,976.71
619,4706.90,8276.47
619,512.15,7716.48
619,5318.44,7625.19
619,4644.70,161.01
619,7400.63,6608.61
619,5640.42,1609.89
619,5998.61,4859.09
619,6564.24,2094.65
619,8061.77,2519.34
620,2872.59,8610.45
620,7943.23,7803.43
620,368.83,6568.22
620,6976.55,8161.54
620,4556.06,7049.79
620,8364.27,6503.05
620,9107.07,4350.07
620,6064.79,8000.73
620,8628.43,7351.44
620,6707.81,9008.94
620,2459.60,2816.71
620,5020.36,1814.02
620,7322.54,7851.13
620,5499.06,515.17
620,6490.88,9999.23
620,6619.42,3672.56
620,9372.24,1732.88
620,814.69,803.69
620,526.19,8863.34
620,4904.61,6375.34
620,6258.23,5595.40
620,1804.71,868.98
620,6627.15,7961.12
620,3855.40,8711.53
620,2825.06,6196.78
620,5378.17,5926.15
620,4796.75,5454.39
620,2657.78,4967.39
620,3895.77,4799.34
620,961.48,6520.90
620,8815.62,437.59
620,7169.50,1765.79
620,145.75,5183.27
620,9881.32,8867.10
620,6147.73,4013.08
620,8263.42,836.14
620,8805.19,8843.16
620,7616.29,2871.69
620,681.93,6103.34
620,2054.69,2294.30
620,2856.37,4526.24
620,548.80,7730.60
620,3573.08,466.69
620,3783.30,6629.70
620,2689.73,6287.69
620,1366.09,7025.72
620,9799.69,3257.74
620,952.63,1398.17
620,2868.21,4129.87
620,9918.85,5408.75
620,8455.60,4868.79
620,7644.94,8025.54
620,9525.31,3950.95
620,8115.77,463.38
620,9949.16,8868.29
620,5239.04,9721.88
620,4262.19,1433.24
620,3345.55,609.66
620,200.45,975.09
620,7414.60,3916.67
620,6908.22,9547.47
620,3901.83,3826.04
620,8145.41,6250.91
620,9461.31,7931.48
620,9497.61,3907.36
620,5634.02,8029.70
620,4193.86,4269.97
620,7598.43,8316.79
620,2677.95,542.90
620,3220.45,1453.24
620,3022.69,4644.05
620,7539.83,2407.15
620,1387.78,3412.11
620,8281.53,3677.19
620,217.53,5001.25
620,7385.42,6441.80
620,5458.60,6447.82
620,8729.49,8230.87
620,178.50,9553.87
620,7331.53,5431.92
620,2167.83,7511.61
620,5765.01,9955.84
620,7492.23,8545.09
620,677.84,7751.81
620,4070.00,5867.15
620,3004.30,3594.49
620,1150.12,4998.10
620,9796.96,106.63
620,9833.53,4125.63
620,3957.16,7105.69
620,8246.92,8971.68
620,7457.12,5095.64
620,9179.03,3747.03
620,6893.91,4510.76
620,4037.30,8155.40
620,3102.29,5390.91
620,2968.79,3754.83
620,6117.13,9254.24
620,4339.20,881.41
620,1288.30,3647.52
621,3823.82,426.73
621,4645.20,3483.21
621,3585.61,705.97
621,6265.56,5692.84
621,6806.37,8998.33
621,6232.48,2887.74
621,938.64,9608.30
621,4531.29,5170.53
621,2926.23,6162.59
621,8701.11,9214.95
621,6157.33,7205.77
621,4341.31,7181.61
621,2905.39,9832.33
621,5423.79,6713.50
621,307.60,4438.93
621,6371.58,8945.62
621,4274.07,7159.58
621,5008.30,5701.65
621,4023.90,3781.65
621,9942.54,4292.32
621,6044.94,189.37
621,5888.88,262.89
621,7344.45,2533.09
621,9497.50,9414.33
621,7408.71,4108.78
621,836.93,1431.80
621,7161.79,9144.95
621,2043.43,6247.82
621,4041.59,4265.08
621,1396.98,8470.53
621,5845.78,5060.81
621,2448.37,9077.95
621,1466.15,3434.87
621,5094.77,4069.17
621,9489.41,7236.05
621,2112.30,1475.63
621,557.12,4589.86
621,6101.01,8990.50
621,5170.50,7146.10
621,6604.37,7499.72
621,6043.51,1446.02
621,9893.23,3811.39
621,1471.27,8986.98
621,9520.86,5626.26
621,3950.92,3867.84
621,4873.59,6540.88
621,5757.41,9563.98
621,9896.63,3563.52
621,8966.94,2260.93
621,90.94,7108.94
621,9236.96,207.06
621,5821.36,2815.55
621,7695.91,5045.14
621,1858.07,6916.25
621,173.89,8952.12
621,8704.12,3796.09
